method,mode,atom,base,heldout,frac,dose,dt,clamped,amplitude,radius,c_tan,delta_norm,h_norm,delta_frac,off_manifold,validity_radius,within_validity,predicted_nats,predicted_nats_pathint,predicted_nats_tangent,measured_kl
linear_fisher,on_chart,0,55,True,0.2,-0.2,,,,,,3.296803235662228,2052.1441672979495,,,,,4.083682243730263e-05,,,4.512746776915787e-05
manifold,on_chart,0,55,True,0.4,0.4,3.052142479252326,True,0.22630150806513424,3.1273910729086474,1.2120903467304194e-05,3.4279519143552735,2052.1441672979495,0.0016704245096331829,7.963246901666789e-13,0.047689726238317603,False,0.00014534374372925015,9.008044075264138,7.121548547876028e-05,0.0001694480663398048
linear_norm,on_chart,0,55,True,0.4,0.4,,,,,,3.4279519143552735,2052.1441672979495,,,,,0.00023104565529158787,,,4.934305285453041e-05
linear_fisher,on_chart,0,55,True,0.4,0.4,,,,,,3.4279519143552735,2052.1441672979495,,,,,4.4150469745462074e-05,,,4.934305285453041e-05
manifold,on_chart,0,55,True,0.4,-0.4,-3.052142479252326,True,0.22630150806513424,3.1273910729086474,1.2120903467304194e-05,3.296803235662228,2052.1441672979495,0.0016065163881751625,7.534460586616875e-13,0.04768972623831759,False,0.00013032483326342923,9.007731818487608,6.587051399563794e-05,0.00015340394050061294
linear_norm,on_chart,0,55,True,0.4,-0.4,,,,,,3.296803235662228,2052.1441672979495,,,,,0.00021370487006024707,,,4.512746776915787e-05
linear_fisher,on_chart,0,55,True,0.4,-0.4,,,,,,3.296803235662228,2052.1441672979495,,,,,4.083682243730263e-05,,,4.512746776915787e-05
manifold,on_chart,0,63,True,0.005,0.005,0.01978870519267208,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,7.848894086346913,1570.5570929236967,0.004997522294293469,1.7782758436554835e-12,0.019788705192672063,False,0.005488750049651717,0.0007682329804779342,0.0007680802887821043,0.005458572640147924
linear_norm,on_chart,0,63,True,0.005,0.005,,,,,,7.848894086346913,1570.5570929236967,,,,,0.0012112821050950526,,,0.00016545813675458823
linear_fisher,on_chart,0,63,True,0.005,0.005,,,,,,7.848894086346913,1570.5570929236967,,,,,0.0001343154018915042,,,0.00016545813675458823
manifold,on_chart,0,63,True,0.005,-0.005,-0.01978870519267208,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,7.814883694482838,1570.5570929236967,0.004975867308290532,1.7720782160464575e-12,0.019788705192672063,False,0.005441310142722756,0.0007612814053856532,0.0007614383046818312,0.005798949356660447
linear_norm,on_chart,0,63,True,0.005,-0.005,,,,,,7.814883694482838,1570.5570929236967,,,,,0.0012008075276316163,,,0.00019342554602020794
linear_fisher,on_chart,0,63,True,0.005,-0.005,,,,,,7.814883694482838,1570.5570929236967,,,,,0.0001331539077393768,,,0.00019342554602020794
manifold,on_chart,0,63,True,0.01,0.01,0.03957934799619596,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,15.611368839342363,1570.5570929236967,0.009940019951952692,3.532524469818925e-12,0.039579347996195946,False,0.021713879093949975,0.003039961382118212,0.0030385868344607147,0.020445881004325747
linear_norm,on_chart,0,63,True,0.01,0.01,,,,,,15.611368839342363,1570.5570929236967,,,,,0.004791928540694301,,,0.0005968437914546785
linear_fisher,on_chart,0,63,True,0.01,0.01,,,,,,15.611368839342363,1570.5570929236967,,,,,0.0005313624341277778,,,0.0005968437914546785
manifold,on_chart,0,63,True,0.01,-0.01,-0.03957934799619596,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,15.475839193571733,1570.5570929236967,0.009853725957050327,3.5034668442239662e-12,0.039579347996195946,False,0.021338688707462163,0.0029851960661413475,0.0029860570395486203,0.02295183677421278
linear_norm,on_chart,0,63,True,0.01,-0.01,,,,,,15.475839193571733,1570.5570929236967,,,,,0.004709087721198432,,,0.0008107661440707602
linear_fisher,on_chart,0,63,True,0.01,-0.01,,,,,,15.475839193571733,1570.5570929236967,,,,,0.0005221764666997063,,,0.0008107661440707602
manifold,on_chart,0,63,True,0.02,0.02,0.07917420713234793,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,30.403291635398407,1570.5570929236967,0.019358284886543446,6.872806872533704e-12,0.07917420713234796,True,0.08235581121176358,0.011546492629929047,0.011524733548147426,0.06755096857442132
linear_norm,on_chart,0,63,True,0.02,0.02,,,,,,30.403291635398407,1570.5570929236967,,,,,0.018174797240265852,,,0.0019240658237695018
linear_fisher,on_chart,0,63,True,0.02,0.02,,,,,,30.403291635398407,1570.5570929236967,,,,,0.002015348187969272,,,0.0019240658237695018
manifold,on_chart,0,63,True,0.02,-0.02,-0.07917420713234793,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,29.869307034314254,1570.5570929236967,0.019018287949475653,6.755741183233969e-12,0.07917420713234796,True,0.07948975747460231,0.011134679772287813,0.011123462032559012,0.08118889993667877
linear_norm,on_chart,0,63,True,0.02,-0.02,,,,,,29.869307034314254,1570.5570929236967,,,,,0.017541981878101933,,,0.0033760573753582085
linear_fisher,on_chart,0,63,True,0.02,-0.02,,,,,,29.869307034314254,1570.5570929236967,,,,,0.001945177210180826,,,0.0033760573753582085
manifold,on_chart,0,63,True,0.05,0.05,0.19820811780222355,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,61.33672487882724,1570.5570929236967,0.03905411981212656,1.3890991870136299e-11,0.09910405890111176,False,0.3351840618756727,0.05001124870154387,0.0469062644918019,0.19116422932841476
linear_norm,on_chart,0,63,True,0.05,0.05,,,,,,61.33672487882724,1570.5570929236967,,,,,0.07397236932855777,,,0.00816557010830199
linear_fisher,on_chart,0,63,True,0.05,0.05,,,,,,61.33672487882724,1570.5570929236967,,,,,0.008202571864505813,,,0.00816557010830199
manifold,on_chart,0,63,True,0.05,-0.05,-0.19820811780222355,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,58.33962184497899,1570.5570929236967,0.037145814124067214,1.320072242941731e-11,0.08361904969781304,False,0.3032432702293373,0.04594650430087563,0.04243428627770458,0.2011003878532297
linear_norm,on_chart,0,63,True,0.05,-0.05,,,,,,58.33962184497899,1570.5570929236967,,,,,0.06691994621052653,,,0.01641580954134393
linear_fisher,on_chart,0,63,True,0.05,-0.05,,,,,,58.33962184497899,1570.5570929236967,,,,,0.007420550037036492,,,0.01641580954134393
manifold,on_chart,0,63,True,0.1,0.1,0.39839716208550763,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,41.607751703665684,1570.5570929236967,0.026492352230386023,9.41801168803837e-12,0.09959929052137691,False,0.1542038586723907,0.12786032318455723,0.02158431054201689,0.11141804697625174
linear_norm,on_chart,0,63,True,0.1,0.1,,,,,,41.607751703665684,1570.5570929236967,,,,,0.03403900541675859,,,0.003379615402233037
linear_fisher,on_chart,0,63,True,0.1,0.1,,,,,,41.607751703665684,1570.5570929236967,,,,,0.0037744821568054606,,,0.003379615402233037
manifold,on_chart,0,63,True,0.1,-0.1,-0.39839716208550763,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,33.66496778715048,1570.5570929236967,0.02143504870904177,7.621088372055325e-12,0.08092442354861874,False,0.10096287955515221,0.1246281983671272,0.014130127773293111,0.1002555174900651
linear_norm,on_chart,0,63,True,0.1,-0.1,,,,,,33.66496778715048,1570.5570929236967,,,,,0.022283570044006218,,,0.004414927019689388
linear_fisher,on_chart,0,63,True,0.1,-0.1,,,,,,33.66496778715048,1570.5570929236967,,,,,0.002470957552702653,,,0.004414927019689388
manifold,on_chart,0,63,True,0.2,0.2,0.8138071946702534,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,56.80174798330547,1570.5570929236967,0.036166624084684004,1.2859853193999492e-11,0.10172589933378168,False,0.2874664753614712,0.6131264820599752,0.04022657747135708,0.19673535111237467
linear_norm,on_chart,0,63,True,0.2,0.2,,,,,,56.80174798330547,1570.5570929236967,,,,,0.06343833340331632,,,0.006673102884013519
linear_fisher,on_chart,0,63,True,0.2,0.2,,,,,,56.80174798330547,1570.5570929236967,,,,,0.007034484543734794,,,0.006673102884013519
manifold,on_chart,0,63,True,0.2,-0.2,-0.8138071946702534,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,59.48802234891223,1570.5570929236967,0.03787701995485647,1.3460789416785084e-11,0.08901016191705896,False,0.31528458149724753,0.597352724743029,0.04412134520204088,0.18387653495806255
linear_norm,on_chart,0,63,True,0.2,-0.2,,,,,,59.48802234891223,1570.5570929236967,,,,,0.0695804809425527,,,0.017258367464246
linear_fisher,on_chart,0,63,True,0.2,-0.2,,,,,,59.48802234891223,1570.5570929236967,,,,,0.0077155686708256545,,,0.017258367464246
manifold,on_chart,0,63,True,0.4,0.4,1.826634344345464,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,54.789263723843504,1570.5570929236967,0.0348852416576908,1.240599297561365e-11,0.1141646465215915,False,0.26745733767210517,3.1781562775474645,0.037426620290741223,0.19064581354036658
linear_norm,on_chart,0,63,True,0.4,0.4,,,,,,54.789263723843504,1570.5570929236967,,,,,0.05902272988185359,,,0.006101047026925166
linear_fisher,on_chart,0,63,True,0.4,0.4,,,,,,54.789263723843504,1570.5570929236967,,,,,0.00654485165055153,,,0.006101047026925166
manifold,on_chart,0,63,True,0.4,-0.4,-1.826634344345464,False,0.22630150806513424,396.83817200603505,2.4935591705375463e-05,57.154559349894825,1570.5570929236967,0.03639126498960812,1.2925785867971327e-11,0.08562348489119362,False,0.29103611291158,3.145206591695917,0.040727846207542544,0.17460265723102197
linear_norm,on_chart,0,63,True,0.4,-0.4,,,,,,57.154559349894825,1570.5570929236967,,,,,0.0642288469197455,,,0.015577018005293968
linear_fisher,on_chart,0,63,True,0.4,-0.4,,,,,,57.154559349894825,1570.5570929236967,,,,,0.007122142191951695,,,0.015577018005293968
manifold,on_chart,0,4,True,0.005,0.005,3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.298771610626374,4369.115862393145,0.0007550204010427639,7.951219069372803e-13,0.0476897262383176,False,2.6889097322320937e-05,9.00741228210412,6.843882763004201e-05,3.305662629759173e-05
linear_norm,on_chart,0,4,True,0.005,0.005,,,,,,3.298771610626374,4369.115862393145,,,,,0.00021396013363649647,,,1.2390096540769345e-05
linear_fisher,on_chart,0,4,True,0.005,0.005,,,,,,3.298771610626374,4369.115862393145,,,,,1.210275674586125e-05,,,1.2390096540769345e-05
manifold,on_chart,0,4,True,0.005,-0.005,-3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.4259855450159153,4369.115862393145,0.0007841370320491711,8.707963994729551e-13,0.0476897262383176,False,2.8186731948915155e-05,9.008375790226312,7.38191630944302e-05,3.487348038601183e-05
linear_norm,on_chart,0,4,True,0.005,-0.005,,,,,,3.4259855450159153,4369.115862393145,,,,,0.00023078066278396474,,,1.3767415636205927e-05
linear_fisher,on_chart,0,4,True,0.005,-0.005,,,,,,3.4259855450159153,4369.115862393145,,,,,1.3054217979075552e-05,,,1.3767415636205927e-05
manifold,on_chart,0,4,True,0.01,0.01,3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.298771610626374,4369.115862393145,0.0007550204010427639,7.951219069372803e-13,0.0476897262383176,False,2.6889097322320937e-05,9.00741228210412,6.843882763004201e-05,3.305662629759173e-05
linear_norm,on_chart,0,4,True,0.01,0.01,,,,,,3.298771610626374,4369.115862393145,,,,,0.00021396013363649647,,,1.2390096540769345e-05
linear_fisher,on_chart,0,4,True,0.01,0.01,,,,,,3.298771610626374,4369.115862393145,,,,,1.210275674586125e-05,,,1.2390096540769345e-05
manifold,on_chart,0,4,True,0.01,-0.01,-3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.4259855450159153,4369.115862393145,0.0007841370320491711,8.707963994729551e-13,0.0476897262383176,False,2.8186731948915155e-05,9.008375790226312,7.38191630944302e-05,3.487348038601183e-05
linear_norm,on_chart,0,4,True,0.01,-0.01,,,,,,3.4259855450159153,4369.115862393145,,,,,0.00023078066278396474,,,1.3767415636205927e-05
linear_fisher,on_chart,0,4,True,0.01,-0.01,,,,,,3.4259855450159153,4369.115862393145,,,,,1.3054217979075552e-05,,,1.3767415636205927e-05
manifold,on_chart,0,4,True,0.02,0.02,3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.298771610626374,4369.115862393145,0.0007550204010427639,7.951219069372803e-13,0.0476897262383176,False,2.6889097322320937e-05,9.00741228210412,6.843882763004201e-05,3.305662629759173e-05
linear_norm,on_chart,0,4,True,0.02,0.02,,,,,,3.298771610626374,4369.115862393145,,,,,0.00021396013363649647,,,1.2390096540769345e-05
linear_fisher,on_chart,0,4,True,0.02,0.02,,,,,,3.298771610626374,4369.115862393145,,,,,1.210275674586125e-05,,,1.2390096540769345e-05
manifold,on_chart,0,4,True,0.02,-0.02,-3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.4259855450159153,4369.115862393145,0.0007841370320491711,8.707963994729551e-13,0.0476897262383176,False,2.8186731948915155e-05,9.008375790226312,7.38191630944302e-05,3.487348038601183e-05
linear_norm,on_chart,0,4,True,0.02,-0.02,,,,,,3.4259855450159153,4369.115862393145,,,,,0.00023078066278396474,,,1.3767415636205927e-05
linear_fisher,on_chart,0,4,True,0.02,-0.02,,,,,,3.4259855450159153,4369.115862393145,,,,,1.3054217979075552e-05,,,1.3767415636205927e-05
manifold,on_chart,0,4,True,0.05,0.05,3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.298771610626374,4369.115862393145,0.0007550204010427639,7.951219069372803e-13,0.0476897262383176,False,2.6889097322320937e-05,9.00741228210412,6.843882763004201e-05,3.305662629759173e-05
linear_norm,on_chart,0,4,True,0.05,0.05,,,,,,3.298771610626374,4369.115862393145,,,,,0.00021396013363649647,,,1.2390096540769345e-05
linear_fisher,on_chart,0,4,True,0.05,0.05,,,,,,3.298771610626374,4369.115862393145,,,,,1.210275674586125e-05,,,1.2390096540769345e-05
manifold,on_chart,0,4,True,0.05,-0.05,-3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.4259855450159153,4369.115862393145,0.0007841370320491711,8.707963994729551e-13,0.0476897262383176,False,2.8186731948915155e-05,9.008375790226312,7.38191630944302e-05,3.487348038601183e-05
linear_norm,on_chart,0,4,True,0.05,-0.05,,,,,,3.4259855450159153,4369.115862393145,,,,,0.00023078066278396474,,,1.3767415636205927e-05
linear_fisher,on_chart,0,4,True,0.05,-0.05,,,,,,3.4259855450159153,4369.115862393145,,,,,1.3054217979075552e-05,,,1.3767415636205927e-05
manifold,on_chart,0,4,True,0.1,0.1,3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.298771610626374,4369.115862393145,0.0007550204010427639,7.951219069372803e-13,0.0476897262383176,False,2.6889097322320937e-05,9.00741228210412,6.843882763004201e-05,3.305662629759173e-05
linear_norm,on_chart,0,4,True,0.1,0.1,,,,,,3.298771610626374,4369.115862393145,,,,,0.00021396013363649647,,,1.2390096540769345e-05
linear_fisher,on_chart,0,4,True,0.1,0.1,,,,,,3.298771610626374,4369.115862393145,,,,,1.210275674586125e-05,,,1.2390096540769345e-05
manifold,on_chart,0,4,True,0.1,-0.1,-3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.4259855450159153,4369.115862393145,0.0007841370320491711,8.707963994729551e-13,0.0476897262383176,False,2.8186731948915155e-05,9.008375790226312,7.38191630944302e-05,3.487348038601183e-05
linear_norm,on_chart,0,4,True,0.1,-0.1,,,,,,3.4259855450159153,4369.115862393145,,,,,0.00023078066278396474,,,1.3767415636205927e-05
linear_fisher,on_chart,0,4,True,0.1,-0.1,,,,,,3.4259855450159153,4369.115862393145,,,,,1.3054217979075552e-05,,,1.3767415636205927e-05
manifold,on_chart,0,4,True,0.2,0.2,3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.298771610626374,4369.115862393145,0.0007550204010427639,7.951219069372803e-13,0.0476897262383176,False,2.6889097322320937e-05,9.00741228210412,6.843882763004201e-05,3.305662629759173e-05
linear_norm,on_chart,0,4,True,0.2,0.2,,,,,,3.298771610626374,4369.115862393145,,,,,0.00021396013363649647,,,1.2390096540769345e-05
linear_fisher,on_chart,0,4,True,0.2,0.2,,,,,,3.298771610626374,4369.115862393145,,,,,1.210275674586125e-05,,,1.2390096540769345e-05
manifold,on_chart,0,4,True,0.2,-0.2,-3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.4259855450159153,4369.115862393145,0.0007841370320491711,8.707963994729551e-13,0.0476897262383176,False,2.8186731948915155e-05,9.008375790226312,7.38191630944302e-05,3.487348038601183e-05
linear_norm,on_chart,0,4,True,0.2,-0.2,,,,,,3.4259855450159153,4369.115862393145,,,,,0.00023078066278396474,,,1.3767415636205927e-05
linear_fisher,on_chart,0,4,True,0.2,-0.2,,,,,,3.4259855450159153,4369.115862393145,,,,,1.3054217979075552e-05,,,1.3767415636205927e-05
manifold,on_chart,0,4,True,0.4,0.4,3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.298771610626374,4369.115862393145,0.0007550204010427639,7.951219069372803e-13,0.0476897262383176,False,2.6889097322320937e-05,9.00741228210412,6.843882763004201e-05,3.305662629759173e-05
linear_norm,on_chart,0,4,True,0.4,0.4,,,,,,3.298771610626374,4369.115862393145,,,,,0.00021396013363649647,,,1.2390096540769345e-05
linear_fisher,on_chart,0,4,True,0.4,0.4,,,,,,3.298771610626374,4369.115862393145,,,,,1.210275674586125e-05,,,1.2390096540769345e-05
manifold,on_chart,0,4,True,0.4,-0.4,-3.052142479252326,True,0.22630150806513424,1.840869609269204,1.2578477010595617e-05,3.4259855450159153,4369.115862393145,0.0007841370320491711,8.707963994729551e-13,0.0476897262383176,False,2.8186731948915155e-05,9.008375790226312,7.38191630944302e-05,3.487348038601183e-05
linear_norm,on_chart,0,4,True,0.4,-0.4,,,,,,3.4259855450159153,4369.115862393145,,,,,0.00023078066278396474,,,1.3767415636205927e-05
linear_fisher,on_chart,0,4,True,0.4,-0.4,,,,,,3.4259855450159153,4369.115862393145,,,,,1.3054217979075552e-05,,,1.3767415636205927e-05
